;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
EE.OFF.CO2-INT (kg/sqm);198,9877197;184,7315938;168,5821943;153,2491051;138,7512811;125,5668556;112,2591407;100,2363377;89,00127863;78,5293122;68,48484851;60,0394827;51,91352491;44,38708985;37,42761502;31,02409374;25,07149398;19,65446466;15,09648972;11,47775524;8,604421876;7,003604966;5,799768085;4,755530123;3,85793079;3,031616075;2,440452597;1,883079228;1,397331232;0,958485732;0,547701715
FI.OFF.CO2-INT (kg/sqm);50,5534153;47,05299431;43,04858125;39,22939508;35,60562709;32,30220259;28,95776732;25,9309655;23,09717801;20,45117527;17,90838768;15,76783384;13,70449034;11,79027628;10,01750376;8,38397246;6,863454519;5,478130809;4,311182238;3,383561399;2,646074199;2,233477525;1,922174477;1,651610338;1,418523079;1,203752905;1,048999597;0,903021882;0,775455694;0,660044784;0,552058201
FR.OFF.CO2-INT (kg/sqm);23,75884434;22,23886319;20,45939486;18,74658657;17,1093229;15,60989515;14,07859443;12,68739217;11,37813546;10,1491595;8,960089816;7,957156988;6,983080621;6,073390936;5,224898125;4,437148811;3,697672312;3,018211812;2,441854023;1,980999556;1,612334926;1,407419027;1,252764509;1,117506548;1,000268054;0,891146762;0,812741742;0,737900568;0,671939989;0,611576275;0,554264494
DE.OFF.CO2-INT (kg/sqm);53,93257877;50,73557049;46,90782779;43,19317225;39,61068072;36,30327249;32,88190055;29,74548808;26,76354275;23,93559431;21,17233184;18,819804;16,51301967;14,33666077;12,28595368;10,36290701;8,537615077;6,843536186;5,394727664;4,228354391;3,287907113;2,769084104;2,376025003;2,029817134;1,727700354;1,444313847;1,239897378;1,043331377;0,868882052;0,707940278;0,553694529
EL.OFF.CO2-INT (kg/sqm);71,89557201;67,3336581;61,98994918;56,853032;51,93989781;47,43806352;42,8142899;38,60314987;34,62280468;30,86861013;27,21346541;24,12430712;21,10332683;18,26520265;15,60153037;13,11272817;10,76013114;8,583748155;6,727417523;5,236224937;4,0376391;3,373926278;2,87242686;2,431581804;2,047582802;1,687674368;1,429120236;1,180506137;0,960267284;0,757521882;0,563759572
HU.OFF.CO2-INT (kg/sqm);54,6055896;51,17399707;47,06660269;43,07036086;39,22582989;35,69086828;32,07871378;28,79406245;25,70422533;22,806738;20,00939058;17,62400398;15,32131597;13,18227344;11,19885497;9,369278098;7,664856005;6,111141459;4,801955781;3,761138082;2,933707434;2,470265188;2,120668041;1,817045174;1,555681059;1,315061991;1,14174398;0,978329901;0,835525195;0,70627185;0,585236709
IE.OFF.CO2-INT (kg/sqm);98,74902696;92,18697184;84,53682789;77,17713255;70,14572075;63,70488411;57,14490287;51,18816602;45,59246849;40,35217976;35,30148868;31,04392712;26,92991869;23,10596028;19,55842144;16,28443483;13,23238041;10,44807493;8,100693041;6,233884458;4,749231041;3,92108806;3,297305852;2,75533439;2,288702691;1,858502161;1,54991435;1,258557643;1,004150534;0,773937642;0,558227145
IT.OFF.CO2-INT (kg/sqm);45,38571257;42,43093293;38,99437259;35,696862;32,54954776;29,6690734;26,72531215;24,04960587;21,52922902;19,16107966;16,86722809;14,93156701;13,04968111;11,29077583;9,648942637;8,12350992;6,690384758;5,372500445;4,253863497;3,358918503;2,642577054;2,244769491;1,944542552;1,681775085;1,453843917;1,241450471;1,088874538;0,943061982;0,81446697;0,696706901;0,584834843
LV.OFF.CO2-INT (kg/sqm);44,65263611;41,77225375;38,53818653;35,41908761;32,37486374;29,57533117;26,69379235;24,06369825;21,57516014;19,22748918;16,94442511;15,01378157;13,13080884;11,36654698;9,716196983;8,180058866;6,734568599;5,403588398;4,272775906;3,367451523;2,642364117;2,239701816;1,935715497;1,669541203;1,438580087;1,223300155;1,068663963;0,920869806;0,790542367;0,67121404;0,557862364
LT.OFF.CO2-INT (kg/sqm);54,98545755;51,51756572;47,39024979;43,38713547;39,54172292;36,00914249;32,39532454;29,10877985;26,01476506;23,11069628;20,30247304;17,93390187;15,63569156;13,49136901;11,49345607;9,64081963;7,904177766;6,310818319;4,960962953;3,882875247;3,02151476;2,542768316;2,181808702;1,866599069;1,593776205;1,34019544;1,15820003;0,984634288;0,831761887;0,691904292;0,559129332
LU.OFF.CO2-INT (kg/sqm);42,60710489;39,87913118;36,68423063;33,60916994;30,66597822;27,96668828;25,19948279;22,6798279;20,30187842;18,0636478;15,89176478;14,05742738;12,27135285;10,59999036;9,038161382;7,5856164;6,219666453;4,962495952;3,894708596;3,040012826;2,355556821;1,975600393;1,688827148;1,437728817;1,219836646;1,016676519;0,870768984;0,731238832;0,608135037;0,495340117;0,388103878
MT.OFF.CO2-INT (kg/sqm);67,81150358;62,65797679;56,88043143;51,43399769;46,24987549;41,61528155;36,98456335;32,86060859;29,05531932;25,54569761;22,23198686;19,46549415;16,82862554;14,40820228;12,18136474;10,137682;8,257992879;6,55705799;5,130004318;4,005811477;3,114499484;2,60788452;2,223202529;1,89108475;1,607750001;1,350513908;1,16328911;0,990460885;0,84225368;0,710964198;0,591611575
NL.OFF.CO2-INT (kg/sqm);57,49768382;53,66363453;49,22436801;44,96966223;40,91437029;37,20591872;33,42874165;30,00023198;26,77827351;23,75868031;20,84394494;18,38683606;16,00744786;13,7913371;11,73048312;9,82327994;8,039343149;6,40600297;5,024584977;3,92278929;3,043695969;2,554314427;2,185268198;1,863374951;1,585097028;1,327051397;1,141685866;0,965488638;0,810728793;0,669700427;0,536476473
PL.OFF.CO2-INT (kg/sqm);148,9466873;139,2871169;127,9845882;117,0964986;106,6655471;97,08672496;87,27372972;78,33464269;69,9036375;61,97750705;54,30497911;47,82646052;41,54073941;35,678305;30,22099189;25,16695442;20,43744407;16,10633611;12,44330533;9,522275725;7,192480469;5,896221094;4,919319933;4,067875585;3,332509686;2,651361536;2,162994484;1,699459287;1,293122487;0,923566048;0,575062895
PT.OFF.CO2-INT (kg/sqm);30,5588504;28,44831922;26,05750043;23,78404996;21,62623989;19,65498827;17,65353391;15,83660726;14,13119081;12,53583746;11,00188022;9,708401215;8,463144542;7,309611906;6,243676197;5,264180322;4,35565519;3,5308923;2,837897603;2,287837016;1,851047173;1,604223104;1,417055321;1,254311306;1,113919967;0,984796764;0,890475678;0,801705016;0,723877372;0,653403064;0,587590679
RO.OFF.CO2-INT (kg/sqm);66,34849693;61,58885544;56,19978253;51,08123171;46,24191402;41,84052117;37,40525486;33,39977625;29,66081372;26,1804261;22,84919111;20,04894186;17,36205014;14,87968061;12,59091787;10,49167624;8,547455432;6,784714787;5,305810225;4,134245619;3,205992768;2,686340494;2,295022956;1,95609071;1,665020989;1,397761381;1,205403081;1,024488787;0,86672396;0,724289348;0,591305693
SK.OFF.CO2-INT (kg/sqm);42,60245028;39,88581809;36,6938597;33,64251975;30,74874576;28,05415999;25,2877901;22,76494978;20,38174782;18,13751161;15,9607447;14,12077164;12,3319029;10,66054522;9,102043126;7,656420359;6,301589998;5,059232129;4,007327056;3,167628907;2,497173951;2,123708602;1,841892768;1,595953991;1,3832313;1,185889579;1,043991022;0,909033231;0,790379891;0,682137213;0,579773092
SI.OFF.CO2-INT (kg/sqm);44,13858958;41,31065741;38,01031359;34,8399802;31,80937825;29,03227238;26,18505787;23,59272;21,14527294;18,84030669;16,60164796;14,71032009;12,86671571;11,13982382;9,524459304;8,020581766;6,604835024;5,30051178;4,191785513;3,303740646;2,592122328;2,197269545;1,899216755;1,638093796;1,411390435;1,199859016;1,047993622;0,902659954;0,774387182;0,656788804;0,544890199
ES.OFF.CO2-INT (kg/sqm);22,59956111;21,26731296;19,67912083;18,1410872;16,65928215;15,29382438;13,87827553;12,58229397;11,35013703;10,18176562;9,038069673;8,068972963;7,117117389;6,219904674;5,375417272;4,584433908;3,835085275;3,1406219;2,547625161;2,070989367;1,687731085;1,4761488;1,316523219;1,176219884;1,054056993;0,939494345;0,857528833;0,77865666;0,708854604;0,644618462;0,583202985
SE.OFF.CO2-INT (kg/sqm);14,2269916;13,30488029;12,23246622;11,20142477;10,2175858;9,317160458;8,402583444;7,5728361;6,794356581;6,066071864;5,365061186;4,773494577;4,202463133;3,671849798;3,179711346;2,725597948;2,302470909;1,916514802;1,590507974;1,330120408;1,121839382;1,002194169;0,910161509;0,829235637;0,75850401;0,69274952;0,643209578;0,595987938;0,553652476;0,514477741;0,477153987
UK.OFF.CO2-INT (kg/sqm);48,07351338;45,34721845;42,04478709;38,81927269;35,68917265;32,78991095;29,76104976;26,97720441;24,31832481;21,78624044;19,29613203;17,18202054;15,09668943;13,12402603;11,26077396;9,509722937;7,84538548;6,298109902;4,973454506;3,90621737;3,046091411;2,570630338;2,211107566;1,894258201;1,617626748;1,357529831;1,170741191;0,990555516;0,83059324;0,68296447;0,541475763
HR.OFF.CO2-INT (kg/sqm);59,68373608;55,68630221;50,94905644;46,41359939;42,0979861;38,15495125;34,16077195;30,54292777;27,15625057;23,99622574;20,96460263;18,41308142;15,96002595;13,68995198;11,59365194;9,668127941;7,882364989;6,261425996;4,900266557;3,821179646;2,965692951;2,486128692;2,124589224;1,811304944;1,542203077;1,295280749;1,117353491;0,950271294;0,804748608;0,673626059;0,551530827
CH.OFF.CO2-INT (kg/sqm);22,21023647;20,98363376;19,4801461;18,00732715;16,57603537;15,24991261;13,86524443;12,59338181;11,37988665;10,22557058;9,091500688;8,129597019;7,181250672;6,284444881;5,437418632;4,641164467;3,88375114;3,178968694;2,575121888;2,088329319;1,695682477;1,479225737;1,315713115;1,171495933;1,045491004;0,926780313;0,84173305;0,759481477;0,68637001;0,618750071;0,553740764
NO.OFF.CO2-INT (kg/sqm);4,887925926;4,774960512;4,584606943;4,379774324;4,163738045;3,953704723;3,708891917;3,474537626;3,238116293;3,001301402;2,754281918;2,542737062;2,322301825;2,105235444;1,892214757;1,684725117;1,480022476;1,283597354;1,11289419;0,975350753;0,865076092;0,812842195;0,777218095;0,746805485;0,721545459;0,697650356;0,68530674;0,673133918;0,663672931;0,655631386;0,647949678
AT.RHS.CO2-INT (kg/sqm);45,24799455;42,48058853;39,2107308;36,0545445;33,02310435;30,23570372;27,35857285;24,73016594;22,23813242;19,88152533;17,58183772;15,63567805;13,72978898;11,93762062;10,25461731;8,681590573;7,19445836;5,818740806;4,645488627;3,703222593;2,94606086;2,527125199;2,210790664;1,932835607;1,69083801;1,464077091;1,301405649;1,145020509;1,006581522;0,879208507;0,7575147
BE.RHS.CO2-INT (kg/sqm);63,96983592;60,35905164;55,97087562;51,68976166;47,53804758;43,69517675;39,6788013;35,98704369;32,45978691;29,0991889;25,79145593;22,98280916;20,20907596;17,58247369;15,09863306;12,76118267;10,53564078;8,463031237;6,685894465;5,252110611;4,094629336;3,455363292;2,971697602;2,54462762;2,171022937;1,818754493;1,565612601;1,320640976;1,102573213;0,900657847;0,706369091
BG.RHS.CO2-INT (kg/sqm);70,96460477;66,20510406;60,7079069;55,44521589;50,43409247;45,85484057;41,19528765;36,96814288;32,99790508;29,27887246;25,69078082;22,6666541;19,73940526;17,01391918;14,48015952;12,13600595;9,944055171;7,937759847;6,24130393;4,888472635;3,809276782;3,208177675;2,754791379;2,359385721;2,017594934;1,700773801;1,473056393;1,256710034;1,066727768;0,893679183;0,73032283
CY.RHS.CO2-INT (kg/sqm);191,3813814;177,8465472;162,190166;147,1643556;132,8885966;119,8753764;106,7948254;94,994198;84,00549065;73,80326542;64,07335015;55,89111768;48,07104359;40,87057694;34,26009927;28,23024038;22,68933963;17,71288455;13,57382968;10,32153574;7,770374777;6,321230976;5,2285448;4,293464689;3,501238835;2,791789138;2,279054211;1,812669288;1,417337362;1,074379522;0,771035291
CZ.RHS.CO2-INT (kg/sqm);119,0081332;111,9620541;103,5038737;95,28635335;87,35065102;80,02649945;72,4231657;65,45645118;58,82862694;52,54083612;46,38327367;41,1638592;36,03542919;31,19953239;26,64591242;22,37884058;18,33440878;14,58418234;11,37966373;8,801617348;6,726435324;5,577226003;4,708110593;3,94301329;3,275626483;2,6490628;2,19844699;1,76438906;1,379200208;1,023940062;0,683756261
DK.RHS.CO2-INT (kg/sqm);44,84103259;41,97028057;38,6221125;35,40379504;32,3248507;29,50045884;26,60526365;23,96794694;21,47864755;19,13582727;16,86384589;14,94461151;13,07809757;11,3335014;9,705545965;8,193937819;6,775145421;5,471865715;4,366652435;3,483137237;2,776543131;2,383553099;2,086880962;1,827450818;1,602606586;1,393431185;1,243042942;1,099624364;0,973336079;0,857939276;0,748608214
EE.RHS.CO2-INT (kg/sqm);245,9426076;228,3246789;208,3670148;189,4181592;171,5015363;155,2080306;138,7621621;123,9042064;110,0197562;97,07834702;84,66525198;74,22834549;64,18616808;54,88488963;46,28426891;38,37070373;31,01439394;24,31994993;18,68713789;14,21505292;10,66414556;8,685832624;7,198113412;5,907628876;4,798362502;3,7771907;3,046622233;2,357812078;1,757517605;1,215185922;0,70753303
FI.RHS.CO2-INT (kg/sqm);63,50462544;59,10881354;54,08009081;49,28397512;44,73326465;40,58483999;36,38491421;32,58387099;29,02521424;25,70237667;22,50915621;19,82105895;17,22992208;14,82606123;12,59982201;10,54844122;8,638982081;6,899299206;5,433850783;4,268948979;3,342816088;2,824679162;2,433746287;2,093973137;1,801263274;1,531555919;1,337217457;1,153899342;0,993702335;0,848769867;0,713160834
FR.RHS.CO2-INT (kg/sqm);41,56737795;38,8914705;35,75873919;32,74336204;29,86098023;27,22125679;24,52542139;22,07622755;19,7712978;17,6077013;15,51435928;13,74870882;12,0338598;10,43236271;8,938601929;7,551779307;6,249940358;5,053758811;4,039088271;3,227759858;2,578730477;2,217978649;1,945711343;1,707591426;1,501194552;1,309087909;1,171056871;1,039299938;0,92317718;0,816907631;0,716010971
DE.RHS.CO2-INT (kg/sqm);71,36663285;67,13512858;62,06879524;57,15214211;52,41041893;48,03279121;43,50432311;39,35302238;35,40617166;31,66314854;28,00574263;24,89197791;21,83875848;18,95816788;16,24388783;13,69857687;11,28265236;9,040399156;7,122781519;5,578990243;4,334230663;3,647525597;3,127279441;2,669044757;2,269168267;1,89408284;1,623520774;1,363349452;1,132451374;0,919431654;0,715274678
EL.RHS.CO2-INT (kg/sqm);74,74191949;70,00849335;64,4638794;59,13383185;54,03598076;49,36489302;44,56728147;40,19781709;36,06782465;32,17248534;28,37991978;25,1746198;22,04006107;19,09523321;16,33141604;13,74904346;11,3079969;9,049789413;7,123667152;5,576410868;4,332762337;3,644096202;3,123742135;2,666322826;2,267886786;1,894447035;1,62617216;1,368211028;1,139691954;0,929324025;0,72827692
HU.RHS.CO2-INT (kg/sqm);67,36027744;63,12930421;58,06510282;53,13794668;48,39784205;44,03942019;39,58582353;35,53602107;31,72641431;28,15396472;24,70498238;21,76392606;18,92483277;16,28750576;13,84205503;11,58628291;9,484820051;7,569171677;5,955014545;4,671741026;3,651562526;3,080162595;2,649127686;2,27477665;1,952528433;1,655857769;1,44216577;1,240684799;1,064614103;0,905251521;0,756021554
IE.RHS.CO2-INT (kg/sqm);105,5851331;98,57711024;90,40705032;82,54717835;75,0379006;68,15933443;61,15352641;54,79196023;48,81597017;43,21954307;37,82559897;33,27868675;28,88508375;24,80124303;21,01260779;17,51611584;14,25663893;11,28310761;8,77619391;6,78251404;5,196961211;4,312536313;3,646360871;3,067556165;2,569211432;2,109773788;1,780213858;1,469056085;1,197359063;0,951500536;0,72113001
IT.RHS.CO2-INT (kg/sqm);57,17498946;53,45392059;49,12612654;44,97344327;41,00990808;37,38241474;33,67522176;30,30560081;27,13159225;24,1492897;21,26055325;18,82289999;16,45296791;14,23791012;12,17028574;10,24924902;8,444458788;6,784795837;5,37605284;4,249013816;3,34689718;2,845922651;2,467835194;2,136921907;1,849879326;1,582404002;1,390259198;1,206631778;1,04468708;0,896387247;0,755502415
LV.RHS.CO2-INT (kg/sqm);54,94127279;51,39944488;47,4227126;43,58734972;39,84405605;36,40164413;32,85839419;29,62433027;26,56432898;23,67754332;20,87020074;18,49620787;16,18083285;14,01142924;11,982096;10,09320204;8,315772126;6,679148154;5,288658024;4,175436667;3,283841562;2,788712654;2,414919492;2,087621439;1,80362285;1,538906442;1,348759888;1,167026561;1,006770975;0,860040318;0,720658778
LT.RHS.CO2-INT (kg/sqm);67,72295681;63,453864;58,3729977;53,44502781;48,71119417;44,36246749;39,91373467;35,86788637;32,05904892;28,48404148;25,02702314;22,11123147;19,2820564;16,64232241;14,18282362;11,90216514;9,764299937;7,80282026;6,141102389;4,813939753;3,753575693;3,164222537;2,719868974;2,331835195;1,995980968;1,683814422;1,459771881;1,246106549;1,057915423;0,885745967;0,722295475
LU.RHS.CO2-INT (kg/sqm);54,89081406;51,37644863;47,26055556;43,29904854;39,5074243;36,0300113;32,46510475;29,21911011;26,15567023;23,2722259;20,47425515;18,11113416;15,81018874;13,65702336;11,64496666;9,773697204;8,013985495;6,394411032;5,018813107;3,91773458;3,035970757;2,546484465;2,177043228;1,853560897;1,572857051;1,311132047;1,123163815;0,94341137;0,7848205;0,63951024;0,501361061
MT.RHS.CO2-INT (kg/sqm);88,47145173;81,74723118;74,20880345;67,10240368;60,33826284;54,29113568;48,24906552;42,86821034;37,90314363;33,32385814;29,00019343;25,39052807;21,94999369;18,79187296;15,88633907;13,21978197;10,76720051;8,547854074;6,685862469;5,219037728;4,056071343;3,395050087;2,89312458;2,459783824;2,090094209;1,754457605;1,510170367;1,284667492;1,091289641;0,919985704;0,764256745
NL.RHS.CO2-INT (kg/sqm);83,51838058;77,9434203;71,48843428;65,30181174;59,40515006;54,01281714;48,5205528;43,53527385;38,85033394;34,45964647;30,2214292;26,64863098;23,18884377;19,96647271;16,96985524;14,19665615;11,60269452;9,227710277;7,219037496;5,616953972;4,338694361;3,627101354;3,090483822;2,622429831;2,217795396;1,842580046;1,573046351;1,316843972;1,091812961;0,886748423;0,693032017
PL.RHS.CO2-INT (kg/sqm);185,1380733;173,1332283;159,0865263;145,5548864;132,5913745;120,6868827;108,4913624;97,3819289;86,9039359;77,05339762;67,51803471;59,46657812;51,65472883;44,36893724;37,5866275;31,30550586;25,42770419;20,04503416;15,49264569;11,86241097;8,966958073;7,355976185;6,141890402;5,08372145;4,169813966;3,323287913;2,716348831;2,1402706;1,635278129;1,175996028;0,742878799
PT.RHS.CO2-INT (kg/sqm);37,75049735;35,14561596;32,19479513;29,38883382;26,72559939;24,29262104;21,82236556;19,57985975;17,47498321;15,50594987;13,61269348;12,01624258;10,47930915;9,055584292;7,739974213;6,53105079;5,409721604;4,39177431;3,536459304;2,857557898;2,318458667;2,013820939;1,782812802;1,581949219;1,408673984;1,249306223;1,132892287;1,023328852;0,927271621;0,840290099;0,759062464
RO.RHS.CO2-INT (kg/sqm);81,7591662;75,89655856;69,25865944;62,95397131;56,99322386;51,57188289;46,10881886;41,17513855;36,5697349;32,28282649;28,17963432;24,73047482;21,42094152;18,36332498;15,54418031;12,95847505;10,56371405;8,392488169;6,570872567;5,127817741;3,984458042;3,34438517;2,862386432;2,444912388;2,086392199;1,757199711;1,520265639;1,297427527;1,103103377;0,927661961;0,7638616
SK.RHS.CO2-INT (kg/sqm);51,88648573;48,58060784;44,69630409;40,98311932;37,46167706;34,18262754;30,8162237;27,74617173;24,8460461;22,11502832;19,46611411;17,22704537;15,05016563;13,01628543;11,11973956;9,360556865;7,711859727;6,200030702;4,919964256;3,898133054;3,082254404;2,627783297;2,284840762;1,985557125;1,726694243;1,48654851;1,313871729;1,149641188;1,005251582;0,873530741;0,748963534
SI.RHS.CO2-INT (kg/sqm);53,94380261;50,49011934;46,45949145;42,58764208;38,88644325;35,49483288;32,01760056;28,85164274;25,86263649;23,04763849;20,31362023;18,0037885;15,7522403;13,64323016;11,67042562;9,833777359;8,104761051;6,51182349;5,157763657;4,073216534;3,204134769;2,721910878;2,357906414;2,039003434;1,762136254;1,50379819;1,318328758;1,140836362;0,984180013;0,840560038;0,703901052
