;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Wheat Rest of South Asia Intensity (tCO2e/t);0,67664459;0,652654003;0,626834397;0,600950544;0,5742557;0,548599285;0,534231192;0,518768121;0,504830824;0,491474282;0,478637429;0,468324853;0,457161886;0,446434103;0,435695511;0,425777103;0,414722773;0,403748454;0,393438852;0,382674849;0,373985071;0,366142082;0,35769403;0,350733908;0,345500121;0,341913034;0,339468385;0,336694292;0,334094296;0,332844363;0,33292715;0,332438916;0,330395849;0,3280043;0,324202053;0,320721217
Wheat Rest of Southern Africa Intensity (tCO2e/t);0,490521952;0,697004356;0,67443355;0,651104709;0,627839939;0,607631661;0,582267966;0,562512175;0,542634589;0,522874105;0,505694326;0,424090731;0,409301011;0,394733952;0,380240709;0,369320747;0,388007463;0,373933036;0,360606568;0,347111097;0,339540415;0,315005533;0,305615053;0,297065162;0,290308375;0,288596105;0,249277726;0,247257895;0,245879153;0,245269441;0,247828996;0,173769417;0,173982502;0,17354659;0,172634007;0,17335192
Wheat Russia Region Intensity (tCO2e/t);0,37629983;0,366757687;0,356779819;0,346486457;0,33486717;0,324630916;0,317740946;0,310051634;0,303786667;0,297263566;0,292832856;0,287275772;0,281853997;0,275800004;0,270515572;0,266480979;0,2620782;0,257153979;0,252503795;0,247756579;0,245657544;0,241728237;0,238343231;0,235668117;0,233598807;0,234543186;0,233893176;0,233462399;0,234252226;0,234628236;0,237163821;0,238109005;0,238305378;0,238210881;0,237962873;0,238697365
Wheat South Africa Intensity (tCO2e/t);0,495229341;0,701951479;0,676657482;0,650484447;0,624273569;0,606005448;0,618510485;0,599654354;0,581780995;0,56510502;0,553203102;0,415696598;0,405758559;0,394975783;0,385135675;0,378546769;0,366619015;0,354621361;0,34397505;0,334624978;0,332167608;0,288594324;0,281824679;0,275947626;0,271074504;0,267065333;0,253947828;0,251497762;0,249798659;0,247788446;0,246552541;0,244763987;0,243603165;0,241070121;0,23849784;0,235468313
Wheat Southeast Asia Intensity (tCO2e/t);0,54547064;0,559345076;0,536212768;0,513250592;0,490079857;0,46731983;0,498631655;0,48812083;0,478312728;0,468000091;0,458501015;0,512886314;0,49648169;0,479395044;0,46362381;0,448079804;0,514572562;0,502695223;0,491785716;0,48149068;0,47167803;0,403767928;0,394787042;0,386991214;0,380218195;0,374488586;0,269006293;0,265964231;0,263793412;0,261990662;0,26060369;0,20871431;0,207733975;0,206234126;0,204326519;0,202002904
Wheat Turkey Intensity (tCO2e/t);0,575264607;0,556469078;0,536665296;0,517159215;0,496070471;0,477378345;0,465143738;0,452191963;0,441447734;0,430369194;0,421300801;0,411933009;0,403152118;0,393750632;0,384752696;0,377746985;0,369173889;0,360894879;0,352515191;0,344823908;0,339777506;0,332183617;0,326171866;0,320856943;0,317092242;0,315850338;0,313988198;0,313066167;0,31199121;0,312267456;0,313922573;0,31387533;0,313442228;0,312073068;0,310333084;0,30898254
Wheat Ukraine Region Intensity (tCO2e/t);0,390410657;0,378146491;0,365411879;0,352399587;0,338529232;0,323206105;0,314754015;0,305686807;0,298151321;0,290717728;0,281490606;0,275442286;0,26919209;0,26237859;0,255927167;0,248449009;0,242704687;0,237633608;0,232050619;0,22715747;0,222139399;0,217774522;0,213651875;0,210638533;0,208290552;0,206560018;0,205740094;0,20513085;0,205407993;0,205641346;0,206664103;0,206703141;0,207073123;0,206467959;0,205615769;0,204070494
Wheat USA Intensity (tCO2e/t);0,443495593;0,435426489;0,419331295;0,403123772;0,38570841;0,370891513;0,35316447;0,342326722;0,332971787;0,323486494;0,315432608;0,315251749;0,307501958;0,299464419;0,291512687;0,284364097;0,270584793;0,264715618;0,258726267;0,25312826;0,248459466;0,260187532;0,255313046;0,251705952;0,249174948;0,248051211;0,230630737;0,22995433;0,22974895;0,229960693;0,230692034;0,238345976;0,238280885;0,237505214;0,236113108;0,235200579
Wheat Western Africa Intensity (tCO2e/t);0,455353572;0,789511827;0,754707829;0,723159611;0,690988762;0,672194116;0,695001137;0,670903755;0,650206822;0,632057274;0,611734841;0,525199429;0,508517686;0,494404305;0,480702368;0,466818815;0,404522691;0,395627833;0,375824395;0,366938547;0,348734425;0,162782863;0,160979364;0,159590284;0,159759684;0,150333828;0,140403705;0,141743549;0,143211749;0,145254275;0,137792516;0,146052603;0,147874538;0,148944825;0,15033181;0,14118975
Wheat Western Europe Intensity (tCO2e/t);0,473119443;0,456246604;0,439108667;0,421964354;0,403414761;0,384866913;0,373945234;0,362917648;0,353133059;0,343408177;0,332870229;0,325171966;0,317267374;0,30907002;0,300928776;0,292602632;0,285236278;0,278601845;0,271929833;0,265465604;0,260124473;0,254250448;0,249207648;0,245108523;0,242240743;0,24055731;0,238599229;0,237975954;0,237998746;0,23844465;0,239432599;0,240183542;0,240261587;0,239467718;0,238104271;0,23666294
Wheat World Intensity (tCO2e/t);0,545314224;0,526635512;0,508062013;0,489086641;0,468874753;0,450193804;0,435220485;0,42313843;0,412651133;0,402061157;0,392160798;0,382434655;0,373912654;0,365073356;0,356417219;0,34849765;0,347417843;0,338876788;0,330447245;0,3223174;0,315842226;0,314627252;0,308004064;0,302127128;0,297833173;0,295685977;0,286737927;0,285181915;0,284533005;0,284199708;0,284869936;0,279396165;0,278480571;0,276949883;0,274670313;0,272550909
